31.058	5.456E-2	0.334
31.091	5.862E-2	0.334
31.125	5.067E-2	0.340
31.158	5.065E-2	0.340
31.191	4.865E-2	0.340
31.225	4.449E-2	0.341
31.258	4.738E-2	0.337
31.291	3.914E-2	0.338
31.325	3.273E-2	0.336
31.358	2.299E-2	0.336
31.391	8.231E-3	0.338
31.425	-4.082E-3	0.338
31.458	-1.510E-2	0.337
31.492	-2.578E-2	0.336
31.525	-3.572E-2	0.335
31.558	-4.522E-2	0.334
31.592	-5.333E-2	0.333
31.625	-5.855E-2	0.331
31.658	-6.262E-2	0.330
31.692	-6.474E-2	0.329
31.725	-6.469E-2	0.328
31.758	-6.335E-2	0.329
31.792	-5.989E-2	0.329
31.825	-5.525E-2	0.330
31.858	-4.840E-2	0.331
31.892	-4.136E-2	0.333
31.925	-3.177E-2	0.334
31.959	-2.147E-2	0.335
31.992	-1.067E-2	0.336
32.025	-5.817E-4	0.337
32.059	8.976E-3	0.338
32.092	1.929E-2	0.338
32.125	2.969E-2	0.337
32.159	3.448E-2	0.339
32.192	4.136E-2	0.339
32.225	4.514E-2	0.339
32.259	4.837E-2	0.339
32.292	4.987E-2	0.338
32.326	4.917E-2	0.338
32.359	4.643E-2	0.339
32.392	4.189E-2	0.339
32.426	3.565E-2	0.340
32.459	2.772E-2	0.341
32.492	1.824E-2	0.342
32.526	1.662E-2	0.337
32.559	5.355E-3	0.337
32.592	-7.921E-3	0.338
32.626	-1.974E-2	0.338
32.659	-2.979E-2	0.337
32.692	-3.889E-2	0.335
32.726	-4.633E-2	0.334
32.759	-5.310E-2	0.332
32.793	-5.837E-2	0.331
32.826	-6.175E-2	0.330
32.859	-6.304E-2	0.329
32.893	-6.306E-2	0.329
32.926	-6.054E-2	0.329
32.959	-5.644E-2	0.330
32.993	-5.085E-2	0.331
33.026	-4.483E-2	0.332
33.059	-3.646E-2	0.333
33.093	-2.764E-2	0.335
33.126	-1.822E-2	0.336
33.160	-8.331E-3	0.337
33.193	1.689E-3	0.338
33.226	1.175E-2	0.338
33.260	2.251E-2	0.337
33.293	3.303E-2	0.336
33.326	3.432E-2	0.340
33.360	4.002E-2	0.340
33.393	4.421E-2	0.339
33.426	4.680E-2	0.339
33.460	4.754E-2	0.339
33.493	5.177E-2	0.337
33.526	4.840E-2	0.337
33.560	4.340E-2	0.338
33.593	3.639E-2	0.339
33.627	2.818E-2	0.339
33.660	2.312E-2	0.336
33.693	1.204E-2	0.337
33.727	-1.110E-3	0.338
33.760	-1.238E-2	0.338
33.793	-2.184E-2	0.337
33.827	-3.221E-2	0.336
33.860	-4.003E-2	0.335
33.893	-4.784E-2	0.334
33.927	-5.312E-2	0.332
33.960	-5.755E-2	0.331
33.994	-5.987E-2	0.330
34.027	-6.062E-2	0.330
34.060	-5.973E-2	0.330
34.094	-5.681E-2	0.330
34.127	-5.285E-2	0.331
34.160	-4.719E-2	0.332
34.194	-3.998E-2	0.333
34.227	-3.217E-2	0.334
34.260	-2.363E-2	0.336
34.294	-1.396E-2	0.337
34.327	-3.858E-3	0.337
34.360	6.196E-3	0.337
34.394	1.598E-2	0.337
34.427	2.510E-2	0.337
34.461	3.652E-2	0.335
34.494	4.239E-2	0.335
34.527	4.044E-2	0.339
34.561	4.355E-2	0.339
34.594	4.557E-2	0.339
34.627	4.529E-2	0.339
34.661	4.343E-2	0.339
34.694	3.981E-2	0.339
34.727	3.468E-2	0.340
34.761	2.784E-2	0.341
34.794	1.953E-2	0.341
34.827	1.774E-2	0.337
34.861	6.359E-3	0.337
34.894	-3.503E-3	0.337
34.928	-1.317E-2	0.336
34.961	-2.407E-2	0.336
34.994	-3.269E-2	0.335
35.028	-4.055E-2	0.334
35.061	-4.742E-2	0.333
35.094	-5.278E-2	0.332
35.128	-5.598E-2	0.331
35.161	-5.741E-2	0.330
35.194	-5.809E-2	0.330
35.228	-5.649E-2	0.330
35.261	-5.318E-2	0.331
35.295	-4.841E-2	0.331
35.328	-4.270E-2	0.332
35.361	-3.555E-2	0.333
35.395	-2.774E-2	0.335
35.428	-1.875E-2	0.336
35.461	-9.373E-3	0.337
35.495	6.420E-4	0.337
35.528	1.002E-2	0.338
35.561	1.906E-2	0.337
35.595	2.706E-2	0.337
35.628	3.931E-2	0.334
35.661	4.516E-2	0.333
35.695	4.959E-2	0.333
35.728	4.284E-2	0.339
35.762	4.370E-2	0.339
35.795	4.286E-2	0.339
35.828	4.024E-2	0.339
35.862	3.602E-2	0.340
35.895	3.053E-2	0.340
35.928	2.372E-2	0.341
35.962	1.802E-2	0.339
35.995	9.682E-3	0.339
36.028	2.386E-3	0.337
36.062	-7.325E-3	0.337
36.095	-1.449E-2	0.335
36.129	-2.703E-2	0.336
36.162	-3.517E-2	0.335
36.195	-4.222E-2	0.334
36.229	-4.821E-2	0.333
36.262	-5.233E-2	0.332
36.295	-5.503E-2	0.331
36.329	-5.604E-2	0.331
36.362	-5.527E-2	0.330
36.395	-5.308E-2	0.330
36.429	-5.027E-2	0.331
36.462	-4.529E-2	0.332
36.495	-3.923E-2	0.333
36.529	-3.183E-2	0.334
36.562	-2.376E-2	0.335
36.596	-1.472E-2	0.336
36.629	-6.287E-3	0.337
36.662	3.764E-3	0.337
36.696	1.283E-2	0.337
36.729	2.062E-2	0.337
36.762	3.002E-2	0.336
36.796	3.790E-2	0.335
36.829	4.367E-2	0.334
36.862	3.850E-2	0.340
36.896	4.051E-2	0.340
36.929	4.050E-2	0.339
36.963	3.912E-2	0.339
36.996	3.602E-2	0.340
37.029	3.121E-2	0.340
37.063	2.501E-2	0.341
37.096	1.793E-2	0.341
37.129	1.849E-2	0.336
37.163	6.094E-3	0.337
37.196	-3.581E-3	0.338
37.229	-1.359E-2	0.338
37.263	-2.256E-2	0.337
37.296	-3.058E-2	0.336
37.329	-3.796E-2	0.335
37.363	-4.444E-2	0.334
37.396	-4.939E-2	0.333
37.430	-5.284E-2	0.332
37.463	-5.449E-2	0.331
37.496	-5.476E-2	0.331
37.530	-5.375E-2	0.331
37.563	-5.164E-2	0.331
37.596	-4.728E-2	0.332
37.630	-4.224E-2	0.333
37.663	-3.575E-2	0.334
37.696	-2.828E-2	0.335
37.730	-2.028E-2	0.336
37.763	-1.196E-2	0.337
37.797	-2.644E-3	0.337
37.830	5.304E-3	0.338
37.863	1.361E-2	0.338
37.897	2.110E-2	0.338
37.930	3.204E-2	0.336
37.963	3.784E-2	0.335
37.997	4.258E-2	0.335
38.030	3.658E-2	0.340
38.063	3.791E-2	0.340
38.097	3.751E-2	0.340
38.130	3.552E-2	0.340
38.163	3.229E-2	0.341
38.197	2.740E-2	0.341
38.230	2.188E-2	0.341
38.264	2.182E-2	0.336
38.297	1.268E-2	0.337
38.330	2.162E-3	0.337
38.364	-7.341E-3	0.337
38.397	-1.676E-2	0.337
38.430	-2.549E-2	0.337
38.464	-3.341E-2	0.336
38.497	-3.916E-2	0.335
38.530	-4.532E-2	0.334
38.564	-4.960E-2	0.333
38.597	-5.206E-2	0.332
38.630	-5.241E-2	0.331
38.664	-5.258E-2	0.331
38.697	-5.107E-2	0.331
38.731	-4.755E-2	0.331
38.764	-4.364E-2	0.332
38.797	-3.839E-2	0.333
38.831	-3.219E-2	0.334
38.864	-2.467E-2	0.335
38.897	-1.688E-2	0.336
38.931	-8.498E-3	0.337
38.964	5.021E-4	0.337
38.997	7.848E-3	0.338
39.031	1.570E-2	0.338
39.064	2.391E-2	0.337
39.098	3.236E-2	0.336
39.131	3.952E-2	0.335
39.164	3.398E-2	0.340
39.198	3.590E-2	0.340
39.231	3.624E-2	0.340
39.264	3.522E-2	0.340
39.298	3.257E-2	0.341
39.331	2.849E-2	0.341
39.364	2.857E-2	0.338
39.398	2.209E-2	0.339
39.431	1.441E-2	0.338
39.464	5.533E-3	0.338
39.498	-3.151E-3	0.338
39.531	-1.151E-2	0.338
39.565	-1.882E-2	0.337
39.598	-2.683E-2	0.337
39.631	-3.410E-2	0.336
39.665	-4.057E-2	0.335
39.698	-4.533E-2	0.334
39.731	-4.864E-2	0.333
39.765	-5.061E-2	0.332
39.798	-5.164E-2	0.332
39.831	-5.026E-2	0.332
39.865	-4.783E-2	0.332
39.898	-4.451E-2	0.332
39.932	-3.950E-2	0.333
39.965	-3.397E-2	0.334
39.998	-2.745E-2	0.335
40.032	-2.024E-2	0.336
40.065	-1.251E-2	0.337
40.098	-4.353E-3	0.337
40.132	3.696E-3	0.338
40.165	1.152E-2	0.338
40.198	1.877E-2	0.338
40.232	2.618E-2	0.337
40.265	3.503E-2	0.335
40.298	3.979E-2	0.335
40.332	4.270E-2	0.334
40.365	3.520E-2	0.340
40.399	3.498E-2	0.340
40.432	3.343E-2	0.340
40.465	2.996E-2	0.340
40.499	2.576E-2	0.341
40.532	1.985E-2	0.341
40.565	2.251E-2	0.336
40.599	1.438E-2	0.336
40.632	4.504E-3	0.337
40.665	-4.020E-3	0.337
40.699	-1.292E-2	0.337
40.732	-2.131E-2	0.337
40.766	-2.885E-2	0.336
40.799	-3.485E-2	0.335
40.832	-3.988E-2	0.334
40.866	-4.365E-2	0.333
40.899	-4.612E-2	0.332
40.932	-4.833E-2	0.332
40.966	-4.810E-2	0.332
40.999	-4.681E-2	0.332
41.032	-4.462E-2	0.332
41.066	-4.007E-2	0.332
41.099	-3.564E-2	0.333
41.132	-2.989E-2	0.334
41.166	-2.332E-2	0.335
41.199	-1.567E-2	0.336
41.233	-8.307E-3	0.337
41.266	-3.661E-4	0.337
41.299	7.752E-3	0.337
41.333	1.478E-2	0.337
41.366	2.112E-2	0.337
41.399	2.967E-2	0.336
41.433	2.722E-2	0.341
41.466	3.027E-2	0.341
41.499	3.238E-2	0.341
41.533	3.303E-2	0.340
41.566	3.225E-2	0.340
41.600	2.995E-2	0.340
41.633	2.627E-2	0.341
41.666	2.105E-2	0.341
41.700	1.562E-2	0.341
41.733	1.827E-2	0.336
41.766	1.029E-2	0.336
41.800	-1.522E-3	0.338
41.833	-9.646E-3	0.338
41.866	-1.716E-2	0.337
41.900	-2.391E-2	0.336
41.933	-3.131E-2	0.336
41.966	-3.675E-2	0.335
42.000	-4.087E-2	0.334
42.033	-4.410E-2	0.333
42.067	-4.710E-2	0.333
42.100	-4.717E-2	0.332
42.133	-4.700E-2	0.332
42.167	-4.523E-2	0.332
42.200	-4.147E-2	0.332
42.233	-3.808E-2	0.333
42.267	-3.185E-2	0.333
42.300	-2.622E-2	0.334
42.333	-1.983E-2	0.335
42.367	-1.275E-2	0.336
42.400	-5.670E-3	0.337
42.434	2.536E-3	0.337
42.467	9.751E-3	0.337
42.500	1.761E-2	0.336
42.534	2.402E-2	0.336
42.567	3.063E-2	0.336
42.600	3.514E-2	0.335
42.634	3.878E-2	0.335
42.667	4.036E-2	0.334
42.700	3.123E-2	0.340
42.734	2.974E-2	0.340
42.767	2.721E-2	0.340
42.800	2.311E-2	0.340
42.834	1.788E-2	0.341
42.867	2.071E-2	0.336
42.901	1.363E-2	0.336
42.934	4.808E-3	0.336
42.967	-4.099E-3	0.337
43.001	-1.293E-2	0.337
43.034	-2.112E-2	0.337
43.067	-2.715E-2	0.336
43.101	-3.435E-2	0.336
43.134	-3.897E-2	0.335
43.167	-4.266E-2	0.334
43.201	-4.491E-2	0.333
43.234	-4.581E-2	0.332
43.267	-4.650E-2	0.332
43.301	-4.560E-2	0.332
43.334	-4.285E-2	0.332
43.368	-3.902E-2	0.332
43.401	-3.500E-2	0.333
43.434	-3.004E-2	0.334
43.468	-2.399E-2	0.335
43.501	-1.673E-2	0.336
43.534	-9.700E-3	0.336
43.568	-2.272E-3	0.337
43.601	4.521E-3	0.337
43.634	1.134E-2	0.337
43.668	1.753E-2	0.337
43.701	2.301E-2	0.337
43.735	3.072E-2	0.336
43.768	3.510E-2	0.335
43.801	3.746E-2	0.335
43.835	3.818E-2	0.335
43.868	3.753E-2	0.335
43.901	3.560E-2	0.335
43.935	3.247E-2	0.335
43.968	2.754E-2	0.336
44.001	2.210E-2	0.336
44.035	1.527E-2	0.336
44.068	5.080E-3	0.338
44.101	-1.097E-4	0.337
44.135	-9.321E-3	0.338
44.168	-1.699E-2	0.338
44.202	-2.304E-2	0.337
44.235	-2.959E-2	0.336
44.268	-3.493E-2	0.336
44.302	-3.895E-2	0.335
44.335	-4.196E-2	0.334
44.368	-4.462E-2	0.333
44.402	-4.513E-2	0.333
44.435	-4.508E-2	0.333
44.468	-4.333E-2	0.333
44.502	-4.023E-2	0.333
44.535	-3.648E-2	0.333
44.569	-3.231E-2	0.334
44.602	-2.637E-2	0.335
44.635	-2.044E-2	0.336
44.669	-1.405E-2	0.337
44.702	-7.170E-3	0.337
44.735	-3.248E-4	0.338
44.769	6.512E-3	0.338
44.802	1.287E-2	0.338
44.835	1.815E-2	0.338
44.869	2.466E-2	0.337
44.902	3.097E-2	0.336
44.935	3.409E-2	0.335
44.969	3.543E-2	0.335
45.002	3.543E-2	0.335
45.036	3.427E-2	0.335
45.069	3.201E-2	0.335
45.102	2.805E-2	0.336
45.136	2.353E-2	0.336
45.169	1.748E-2	0.336
45.202	1.036E-2	0.337
45.236	2.298E-3	0.337
45.269	-5.610E-3	0.338
45.302	-1.217E-2	0.337
45.336	-1.914E-2	0.337
45.369	-2.566E-2	0.337
45.403	-3.131E-2	0.336
45.436	-3.551E-2	0.335
45.469	-3.862E-2	0.334
45.503	-4.206E-2	0.334
45.536	-4.258E-2	0.333
45.569	-4.324E-2	0.333
45.603	-4.241E-2	0.333
45.636	-4.048E-2	0.333
45.669	-3.688E-2	0.333
45.703	-3.281E-2	0.334
45.736	-2.779E-2	0.334
45.769	-2.264E-2	0.335
45.803	-1.658E-2	0.336
45.836	-9.429E-3	0.336
45.870	-3.493E-3	0.337
45.903	3.834E-3	0.337
45.936	9.973E-3	0.337
45.970	1.563E-2	0.337
46.003	2.110E-2	0.337
46.036	2.506E-2	0.337
46.070	2.858E-2	0.336
46.103	3.319E-2	0.335
46.136	3.411E-2	0.335
46.170	3.380E-2	0.335
46.203	3.208E-2	0.335
46.237	2.951E-2	0.335
46.270	2.537E-2	0.336
46.303	2.083E-2	0.336
46.337	1.565E-2	0.336
46.370	6.439E-3	0.337
46.403	-1.310E-3	0.337
46.437	-8.421E-3	0.337
46.470	-1.516E-2	0.337
46.503	-2.129E-2	0.337
46.537	-2.662E-2	0.336
46.570	-3.084E-2	0.335
46.603	-3.557E-2	0.335
46.637	-3.815E-2	0.334
46.670	-3.951E-2	0.333
46.704	-4.104E-2	0.333
46.737	-4.100E-2	0.333
46.770	-3.955E-2	0.333
46.804	-3.690E-2	0.333
46.837	-3.320E-2	0.333
46.870	-2.939E-2	0.334
46.904	-2.397E-2	0.335
46.937	-1.826E-2	0.335
46.970	-1.242E-2	0.336
47.004	-5.677E-3	0.336
47.037	-1.838E-4	0.337
47.070	5.685E-3	0.338
47.104	1.157E-2	0.338
47.137	1.702E-2	0.337
47.171	2.113E-2	0.337
47.204	2.709E-2	0.336
47.237	3.128E-2	0.336
47.271	3.292E-2	0.335
47.304	3.325E-2	0.335
47.337	3.222E-2	0.335
47.371	3.005E-2	0.335
47.404	2.694E-2	0.335
47.437	2.241E-2	0.336
47.471	1.749E-2	0.336
47.504	1.125E-2	0.336
47.538	2.474E-3	0.337
47.571	-5.097E-3	0.338
47.604	-1.161E-2	0.338
47.638	-1.739E-2	0.337
47.671	-2.299E-2	0.337
47.704	-2.824E-2	0.336
47.738	-3.235E-2	0.336
47.771	-3.621E-2	0.335
47.804	-3.792E-2	0.334
47.838	-3.908E-2	0.334
47.871	-3.913E-2	0.333
47.904	-3.845E-2	0.333
47.938	-3.655E-2	0.333
47.971	-3.358E-2	0.333
48.005	-2.991E-2	0.334
48.038	-2.558E-2	0.334
48.071	-2.089E-2	0.335
48.105	-1.518E-2	0.336
48.138	-9.244E-3	0.336
48.171	-3.741E-3	0.337
48.205	2.572E-3	0.337
48.238	8.340E-3	0.337
48.271	1.343E-2	0.337
48.305	1.783E-2	0.337
48.338	2.173E-2	0.337
48.372	2.617E-2	0.336
48.405	2.793E-2	0.336
48.438	3.211E-2	0.335
48.472	3.150E-2	0.335
48.505	3.004E-2	0.335
48.538	2.752E-2	0.335
48.572	2.365E-2	0.335
48.605	1.937E-2	0.335
48.638	9.895E-3	0.337
48.672	3.493E-3	0.338
48.705	-2.447E-3	0.338
48.738	-8.650E-3	0.338
48.772	-1.506E-2	0.338
48.805	-2.033E-2	0.337
48.839	-2.625E-2	0.337
48.872	-3.032E-2	0.336
48.905	-3.402E-2	0.336
48.939	-3.683E-2	0.335
48.972	-3.808E-2	0.334
49.005	-3.948E-2	0.334
49.039	-3.950E-2	0.334
49.072	-3.770E-2	0.334
49.105	-3.533E-2	0.334
49.139	-3.238E-2	0.334
49.172	-2.844E-2	0.335
49.206	-2.382E-2	0.335
49.239	-1.860E-2	0.336
49.272	-1.288E-2	0.336
49.306	-7.315E-3	0.337
49.339	-1.592E-3	0.337
49.372	3.905E-3	0.338
49.406	9.186E-3	0.338
49.439	1.399E-2	0.338
49.472	1.783E-2	0.338
49.506	2.191E-2	0.337
49.539	2.403E-2	0.337
49.572	2.955E-2	0.336
49.606	2.960E-2	0.336
49.639	2.863E-2	0.336
49.673	2.657E-2	0.336
49.706	2.364E-2	0.336
49.739	1.954E-2	0.336
49.773	1.477E-2	0.336
49.806	9.716E-3	0.336
49.839	1.983E-4	0.338
49.873	-6.076E-3	0.338
49.906	-1.222E-2	0.338
49.939	-1.750E-2	0.338
49.973	-2.280E-2	0.337
50.006	-2.674E-2	0.336
50.040	-3.157E-2	0.336
50.073	-3.399E-2	0.335
50.106	-3.702E-2	0.335
50.140	-3.746E-2	0.334
50.173	-3.833E-2	0.334
50.206	-3.702E-2	0.334
50.240	-3.531E-2	0.334
50.273	-3.265E-2	0.334
50.306	-2.956E-2	0.334
50.340	-2.546E-2	0.335
50.373	-2.067E-2	0.335
50.406	-1.531E-2	0.336
50.440	-1.031E-2	0.337
50.473	-4.121E-3	0.337
50.507	1.251E-3	0.337
50.540	6.172E-3	0.338
50.573	1.104E-2	0.338
50.607	1.521E-2	0.338
50.640	1.923E-2	0.337
50.673	2.198E-2	0.337
50.707	2.373E-2	0.337
50.740	2.816E-2	0.336
50.773	2.772E-2	0.336
50.807	2.618E-2	0.336
50.840	2.384E-2	0.336
50.873	2.084E-2	0.336
50.907	1.633E-2	0.336
50.940	1.133E-2	0.336
50.974	5.845E-3	0.336
51.007	-3.364E-3	0.338
51.040	-8.790E-3	0.338
51.074	-1.447E-2	0.338
51.107	-1.938E-2	0.337
51.140	-2.374E-2	0.337
51.174	-2.794E-2	0.336
51.207	-3.138E-2	0.336
51.240	-3.415E-2	0.335
51.274	-3.568E-2	0.335
51.307	-3.614E-2	0.334
51.341	-3.637E-2	0.334
51.374	-3.548E-2	0.334
51.407	-3.322E-2	0.334
51.441	-2.986E-2	0.334
51.474	-2.573E-2	0.334
51.507	-2.165E-2	0.335
51.541	-1.695E-2	0.335
51.574	-1.189E-2	0.336
51.607	-6.968E-3	0.337
51.641	-1.732E-3	0.337
51.674	3.252E-3	0.338
51.707	8.088E-3	0.338
51.741	1.249E-2	0.338
51.774	1.651E-2	0.337
51.808	1.959E-2	0.337
51.841	2.148E-2	0.337
51.874	2.353E-2	0.336
51.908	2.537E-2	0.336
51.941	2.516E-2	0.336
51.974	2.365E-2	0.336
52.008	2.112E-2	0.335
52.041	1.770E-2	0.335
52.074	1.299E-2	0.336
52.108	5.308E-3	0.337
52.141	-6.999E-4	0.337
52.175	-6.220E-3	0.337
52.208	-1.139E-2	0.337
52.241	-1.669E-2	0.337
52.275	-2.174E-2	0.337
52.308	-2.579E-2	0.337
52.341	-2.932E-2	0.336
52.375	-3.204E-2	0.336
52.408	-3.400E-2	0.335
52.441	-3.498E-2	0.335
52.475	-3.485E-2	0.334
52.508	-3.436E-2	0.334
52.541	-3.281E-2	0.334
52.575	-3.032E-2	0.334
52.608	-2.672E-2	0.334
52.642	-2.306E-2	0.335
52.675	-1.885E-2	0.335
52.708	-1.464E-2	0.336
52.742	-8.971E-3	0.336
52.775	-3.770E-3	0.337
52.808	9.808E-4	0.337
52.842	6.134E-3	0.337
52.875	9.957E-3	0.338
52.908	1.359E-2	0.338
52.942	1.716E-2	0.337
52.975	1.999E-2	0.337
53.009	2.141E-2	0.337
53.042	2.219E-2	0.336
53.075	2.165E-2	0.336
53.109	2.028E-2	0.336
53.142	1.808E-2	0.336
53.175	1.498E-2	0.336
53.209	1.101E-2	0.337
53.242	6.609E-3	0.337
53.275	1.514E-3	0.337
53.309	-3.599E-3	0.337
53.342	-8.666E-3	0.337
53.375	-1.369E-2	0.337
53.409	-1.825E-2	0.337
53.442	-2.293E-2	0.337
53.476	-2.670E-2	0.336
53.509	-3.042E-2	0.336
53.542	-3.221E-2	0.335
53.576	-3.441E-2	0.335
53.609	-3.404E-2	0.334
53.642	-3.404E-2	0.334
53.676	-3.284E-2	0.334
53.709	-3.076E-2	0.334
53.742	-2.784E-2	0.334
53.776	-2.396E-2	0.334
53.809	-2.051E-2	0.335
53.843	-1.557E-2	0.335
53.876	-1.141E-2	0.336
53.909	-6.515E-3	0.337
53.943	-1.310E-3	0.337
53.976	3.218E-3	0.337
54.009	7.767E-3	0.337
54.043	1.186E-2	0.337
54.076	1.502E-2	0.337
54.109	1.833E-2	0.337
54.143	2.014E-2	0.337
54.176	2.102E-2	0.337
54.209	2.103E-2	0.336
54.243	2.005E-2	0.336
54.276	1.805E-2	0.336
54.310	1.536E-2	0.336
54.343	1.198E-2	0.336
54.376	7.772E-3	0.337
54.410	3.476E-3	0.337
54.443	-1.172E-3	0.337
54.476	-6.182E-3	0.337
54.510	-1.170E-2	0.337
54.543	-1.697E-2	0.337
54.576	-2.174E-2	0.337
54.610	-2.538E-2	0.337
54.643	-2.845E-2	0.336
54.677	-3.134E-2	0.336
54.710	-3.246E-2	0.335
54.743	-3.391E-2	0.335
54.777	-3.358E-2	0.335
54.810	-3.239E-2	0.334
54.843	-3.097E-2	0.334
54.877	-2.841E-2	0.334
54.910	-2.519E-2	0.334
54.943	-2.231E-2	0.335
54.977	-1.779E-2	0.335
55.010	-1.392E-2	0.336
55.043	-8.845E-3	0.336
55.077	-4.800E-3	0.337
55.110	1.692E-4	0.337
55.144	4.788E-3	0.337
55.177	8.810E-3	0.337
55.210	1.237E-2	0.337
55.244	1.513E-2	0.337
55.277	1.706E-2	0.337
55.310	1.808E-2	0.337
55.344	1.882E-2	0.337
55.377	1.876E-2	0.336
55.410	1.735E-2	0.336
55.444	1.518E-2	0.336
55.477	1.231E-2	0.336
55.510	8.779E-3	0.336
55.544	4.752E-3	0.337
55.577	-3.120E-4	0.337
55.611	-4.820E-3	0.337
55.644	-1.032E-2	0.338
55.677	-1.441E-2	0.338
55.711	-1.921E-2	0.337
55.744	-2.280E-2	0.337
55.777	-2.613E-2	0.336
55.811	-2.919E-2	0.336
55.844	-3.043E-2	0.335
55.877	-3.222E-2	0.335
55.911	-3.229E-2	0.335
55.944	-3.148E-2	0.334
55.978	-3.037E-2	0.334
56.011	-2.841E-2	0.334
56.044	-2.554E-2	0.334
56.078	-2.240E-2	0.335
56.111	-1.833E-2	0.335
56.144	-1.427E-2	0.335
56.178	-9.939E-3	0.336
56.211	-5.691E-3	0.336
56.244	-1.150E-3	0.337
56.278	3.469E-3	0.337
56.311	7.313E-3	0.337
56.344	1.081E-2	0.337
56.378	1.359E-2	0.337
56.411	1.586E-2	0.337
56.445	1.733E-2	0.337
56.478	1.834E-2	0.337
56.511	1.823E-2	0.337
56.545	1.740E-2	0.337
56.578	1.556E-2	0.337
56.611	1.295E-2	0.337
56.645	9.806E-3	0.337
56.678	6.156E-3	0.337
56.711	1.774E-3	0.337
56.745	-2.829E-3	0.337
56.778	-7.449E-3	0.337
56.812	-1.214E-2	0.337
56.845	-1.665E-2	0.337
56.878	-2.074E-2	0.337
56.912	-2.402E-2	0.337
56.945	-2.674E-2	0.336
56.978	-2.882E-2	0.336
57.012	-3.018E-2	0.335
57.045	-3.125E-2	0.335
57.078	-3.140E-2	0.335
57.112	-3.007E-2	0.335
57.145	-2.842E-2	0.335
57.178	-2.596E-2	0.335
57.212	-2.275E-2	0.335
57.245	-1.964E-2	0.335
57.279	-1.546E-2	0.336
57.312	-1.137E-2	0.336
57.345	-7.224E-3	0.336
57.379	-2.401E-3	0.336
57.412	1.633E-3	0.337
57.445	5.757E-3	0.337
57.479	8.956E-3	0.337
57.512	1.194E-2	0.337
57.545	1.416E-2	0.337
57.579	1.597E-2	0.337
57.612	1.748E-2	0.337
57.646	1.765E-2	0.337
57.679	1.690E-2	0.337
57.712	1.581E-2	0.336
57.746	1.369E-2	0.336
57.779	1.082E-2	0.336
57.812	7.356E-3	0.336
57.846	2.955E-3	0.337
57.879	-1.184E-3	0.337
57.912	-5.583E-3	0.337
57.946	-9.874E-3	0.337
57.979	-1.412E-2	0.337
58.012	-1.836E-2	0.337
58.046	-2.154E-2	0.336
58.079	-2.475E-2	0.336
58.113	-2.692E-2	0.336
58.146	-2.844E-2	0.335
58.179	-2.986E-2	0.335
58.213	-3.035E-2	0.335
58.246	-2.926E-2	0.335
58.279	-2.760E-2	0.334
58.313	-2.567E-2	0.334
58.346	-2.289E-2	0.334
58.379	-1.946E-2	0.334
58.413	-1.670E-2	0.335
58.446	-1.246E-2	0.335
58.480	-8.416E-3	0.336
58.513	-4.277E-3	0.336
58.546	-4.023E-4	0.337
58.580	3.480E-3	0.337
58.613	7.363E-3	0.337
58.646	1.039E-2	0.337
58.680	1.301E-2	0.337
58.713	1.489E-2	0.337
58.746	1.594E-2	0.337
58.780	1.678E-2	0.337
58.813	1.630E-2	0.337
58.846	1.516E-2	0.337
58.880	1.345E-2	0.337
58.913	1.100E-2	0.337
58.947	7.800E-3	0.337
58.980	4.085E-3	0.337
59.013	1.643E-4	0.337
59.047	-4.261E-3	0.337
59.080	-8.460E-3	0.337
59.113	-1.265E-2	0.337
59.147	-1.670E-2	0.337
59.180	-1.986E-2	0.337
59.213	-2.306E-2	0.337
59.247	-2.549E-2	0.336
59.280	-2.762E-2	0.336
59.313	-2.858E-2	0.336
59.347	-2.893E-2	0.335
59.380	-2.904E-2	0.335
59.414	-2.822E-2	0.335
59.447	-2.676E-2	0.335
59.480	-2.450E-2	0.335
59.514	-2.153E-2	0.335
59.547	-1.800E-2	0.335
59.580	-1.455E-2	0.336
59.614	-1.085E-2	0.336
59.647	-6.995E-3	0.337
59.680	-3.205E-3	0.337
59.714	1.049E-3	0.337
59.747	4.886E-3	0.337
59.781	8.181E-3	0.337
59.814	1.104E-2	0.338
59.847	1.298E-2	0.338
59.881	1.440E-2	0.337
59.914	1.520E-2	0.337
59.947	1.516E-2	0.337
59.981	1.433E-2	0.337
60.014	1.276E-2	0.337
60.047	1.062E-2	0.337
60.081	7.832E-3	0.337
60.114	4.495E-3	0.337
60.147	1.051E-3	0.337
60.181	-2.964E-3	0.337
60.214	-6.969E-3	0.337
60.248	-1.099E-2	0.337
60.281	-1.503E-2	0.337
60.314	-1.886E-2	0.337
60.348	-2.212E-2	0.337
60.381	-2.442E-2	0.337
60.414	-2.629E-2	0.336
60.448	-2.816E-2	0.336
60.481	-2.926E-2	0.336
60.514	-2.899E-2	0.336
60.548	-2.806E-2	0.335
60.581	-2.681E-2	0.335
60.615	-2.492E-2	0.335
60.648	-2.233E-2	0.335
60.681	-1.919E-2	0.335
60.715	-1.602E-2	0.336
60.748	-1.208E-2	0.336
60.781	-8.515E-3	0.336
60.815	-4.621E-3	0.337
60.848	-5.455E-4	0.337
60.881	2.571E-3	0.337
60.915	5.917E-3	0.338
60.948	8.813E-3	0.337
60.981	1.150E-2	0.337
61.015	1.300E-2	0.337
